Country_Code,Country_Name,Year,Production_KTOE,Production_BOPD
CMR,Cameroon,2014,3867.38,76574
CMR,Cameroon,2015,4792.15,94885
CMR,Cameroon,2016,4738.4,93820
CMR,Cameroon,2017,3948.5,78180
COD,DR Congo,1990,1461.15,28931
COD,DR Congo,1991,1369.52,27116
COD,DR Congo,1992,1196.31,23687
COD,DR Congo,1993,1141.94,22610
COD,DR Congo,1994,1234.58,24445
COD,DR Congo,1995,1387.64,27475
COD,DR Congo,1996,1473.24,29170
COD,DR Congo,1997,1390.66,27535
COD,DR Congo,1998,1299.03,25721
COD,DR Congo,1999,1299.03,25721
COD,DR Congo,2000,1177.18,23308
COD,DR Congo,2001,1247.67,24704
COD,DR Congo,2002,1172.15,23209
COD,DR Congo,2003,1295.0,25641
COD,DR Congo,2004,1407.78,27874
COD,DR Congo,2005,1277.88,25302
COD,DR Congo,2006,1252.71,24804
COD,DR Congo,2007,1226.52,24285
COD,DR Congo,2008,1163.08,23029
COD,DR Congo,2009,1115.75,22092
COD,DR Congo,2010,1115.75,22092
COD,DR Congo,2011,1213.43,24026
COD,DR Congo,2012,1205.38,23867
COD,DR Congo,2013,1136.9,22511
COD,DR Congo,2014,1068.42,21155
COD,DR Congo,2015,1055.33,20896
COD,DR Congo,2016,1002.97,19859
COD,DR Congo,2017,955.64,18922
COG,Congo,1990,8229.78,162950
COG,Congo,1991,8255.41,163457
COG,Congo,1992,8854.01,175309
COG,Congo,1993,9776.52,193575
COG,Congo,1994,9257.86,183306
COG,Congo,1995,9498.74,188075
COG,Congo,1996,10618.05,210237
COG,Congo,1997,11875.73,235139
COG,Congo,1998,12549.16,248473
COG,Congo,1999,13500.37,267307
COG,Congo,2000,13550.6,268302
COG,Congo,2001,12410.79,245734
COG,Congo,2002,11965.93,236925
COG,Congo,2003,10972.7,217259
COG,Congo,2004,11489.3,227488
COG,Congo,2005,12574.79,248981
COG,Congo,2006,14246.58,282082
COG,Congo,2007,11658.43,230837
COG,Congo,2008,12393.36,245389
COG,Congo,2009,14174.82,280661
COG,Congo,2010,16182.81,320420
COG,Congo,2011,15369.98,304326
COG,Congo,2012,14137.92,279931
COG,Congo,2013,12456.91,246647
COG,Congo,2014,13129.32,259961
COG,Congo,2015,12171.96,241005
COG,Congo,2016,12330.84,244151
COG,Congo,2017,14543.83,287968
COL,Colombia,1990,22819.65,451829
COL,Colombia,1991,22095.18,437485
COL,Colombia,1992,22880.19,453028
COL,Colombia,1993,23621.8,467712
COL,Colombia,1994,23684.36,468950
COL,Colombia,1995,30413.41,602186
COL,Colombia,1996,32602.95,645538
COL,Colombia,1997,33940.89,672030
COL,Colombia,1998,38548.01,763251
COL,Colombia,1999,42436.71,840247
COL,Colombia,2000,35710.69,707072
COL,Colombia,2001,31439.57,622503
COL,Colombia,2002,30074.39,595473
COL,Colombia,2003,28159.3,557554
COL,Colombia,2004,27555.91,545607
COL,Colombia,2005,27367.23,541871
COL,Colombia,2006,27591.23,546306
COL,Colombia,2007,27591.23,546306
COL,Colombia,2008,30633.38,606541
COL,Colombia,2009,34873.21,690490
COL,Colombia,2010,40878.81,809400
COL,Colombia,2011,47609.88,942676
COL,Colombia,2012,49245.47,975060
COL,Colombia,2013,50697.43,1003809
COL,Colombia,2014,51517.75,1020051
COL,Colombia,2015,52307.8,1035694
COL,Colombia,2016,46208.37,914926
COL,Colombia,2017,44790.72,886856
CRI,Costa Rica,1990,0.0,0
CRI,Costa Rica,1991,0.0,0
CRI,Costa Rica,1992,0.0,0
CRI,Costa Rica,1993,0.0,0
CRI,Costa Rica,1994,0.0,0
CRI,Costa Rica,1995,0.0,0
CRI,Costa Rica,1996,0.0,0
CRI,Costa Rica,1997,0.0,0
CRI,Costa Rica,1998,0.0,0
CRI,Costa Rica,1999,0.0,0
CRI,Costa Rica,2000,0.0,0
CRI,Costa Rica,2001,0.0,0
CRI,Costa Rica,2002,0.0,0
CRI,Costa Rica,2003,0.0,0
CRI,Costa Rica,2004,0.0,0
CRI,Costa Rica,2005,0.0,0
CRI,Costa Rica,2006,0.0,0
CRI,Costa Rica,2007,0.0,0
CRI,Costa Rica,2008,0.0,0
CRI,Costa Rica,2009,0.0,0
CRI,Costa Rica,2010,0.0,0
CRI,Costa Rica,2011,0.0,0
CRI,Costa Rica,2012,0.0,0
CRI,Costa Rica,2013,0.0,0
CRI,Costa Rica,2014,0.0,0
CRI,Costa Rica,2015,0.0,0
CRI,Costa Rica,2016,0.0,0
CRI,Costa Rica,2017,0.0,0
CUB,Cuba,1990,662.18,13111
CUB,Cuba,1991,520.08,10298
CUB,Cuba,1992,870.41,17234
CUB,Cuba,1993,1093.44,21650
CUB,Cuba,1994,1281.94,25382
CUB,Cuba,1995,1451.68,28743
CUB,Cuba,1996,1500.36,29707
CUB,Cuba,1997,1486.13,29425
CUB,Cuba,1998,1705.69,33773
CUB,Cuba,1999,2171.25,42991
CUB,Cuba,2000,2739.48,54242
CUB,Cuba,2001,2933.63,58086
CUB,Cuba,2002,3687.88,73020
CUB,Cuba,2003,3740.74,74067
CUB,Cuba,2004,3306.69,65472
CUB,Cuba,2005,2983.44,59072
CUB,Cuba,2006,2947.86,58368
CUB,Cuba,2007,2952.94,58468
CUB,Cuba,2008,3052.56,60441
CUB,Cuba,2009,2776.07,54966
CUB,Cuba,2010,3074.92,60883
CUB,Cuba,2011,3061.71,60622
CUB,Cuba,2012,3048.5,60360
CUB,Cuba,2013,2944.81,58307
CUB,Cuba,2014,2952.94,58468
CUB,Cuba,2015,2868.58,56798
CUB,Cuba,2016,2584.97,51182
CUB,Cuba,2017,2382.69,47177
CYP,Cyprus,1990,0.0,0
CYP,Cyprus,1991,0.0,0
CYP,Cyprus,1992,0.0,0
CYP,Cyprus,1993,0.0,0
CYP,Cyprus,1994,0.0,0
CYP,Cyprus,1995,0.0,0
CYP,Cyprus,1996,0.0,0
CYP,Cyprus,1997,0.0,0
CYP,Cyprus,1998,0.0,0
CYP,Cyprus,1999,0.0,0
CYP,Cyprus,2000,0.0,0
CYP,Cyprus,2001,0.0,0
CYP,Cyprus,2002,0.0,0
CYP,Cyprus,2003,0.0,0
CYP,Cyprus,2004,0.0,0
CYP,Cyprus,2005,0.0,0
CYP,Cyprus,2006,0.0,0
CYP,Cyprus,2007,0.0,0
CYP,Cyprus,2008,0.0,0
CYP,Cyprus,2009,0.0,0
CYP,Cyprus,2010,0.0,0
CYP,Cyprus,2011,0.0,0
CYP,Cyprus,2012,0.0,0
CYP,Cyprus,2013,0.0,0
CYP,Cyprus,2014,0.0,0
CYP,Cyprus,2015,0.0,0
CYP,Cyprus,2016,0.0,0
CYP,Cyprus,2017,0.0,0
CZE,Czech Republic,1990,49.9,988
CZE,Czech Republic,1991,68.86,1363
CZE,Czech Republic,1992,81.83,1620
CZE,Czech Republic,1993,110.78,2193
CZE,Czech Republic,1994,127.74,2529
CZE,Czech Republic,1995,145.22,2875
CZE,Czech Republic,1996,151.2,2994
CZE,Czech Republic,1997,162.14,3210
CZE,Czech Republic,1998,177.94,3523
CZE,Czech Republic,1999,183.2,3627
CZE,Czech Republic,2000,175.46,3474
CZE,Czech Republic,2001,183.29,3629
CZE,Czech Republic,2002,265.83,5263
CZE,Czech Republic,2003,317.52,6287
CZE,Czech Republic,2004,305.94,6058
CZE,Czech Republic,2005,312.94,6196
CZE,Czech Republic,2006,265.73,5261
CZE,Czech Republic,2007,247.23,4895
CZE,Czech Republic,2008,242.76,4807
CZE,Czech Republic,2009,222.7,4409
CZE,Czech Republic,2010,178.24,3529
CZE,Czech Republic,2011,167.1,3309
CZE,Czech Republic,2012,157.98,3128
CZE,Czech Republic,2013,155.96,3088
CZE,Czech Republic,2014,151.91,3008
CZE,Czech Republic,2015,129.63,2567
CZE,Czech Republic,2016,118.49,2346
CZE,Czech Republic,2017,109.38,2166
DEU,Germany,1990,3724.59,73747
DEU,Germany,1991,3476.49,68835
DEU,Germany,1992,3347.84,66287
DEU,Germany,1993,3128.33,61941
DEU,Germany,1994,2999.68,59394
DEU,Germany,1995,2987.43,59151
DEU,Germany,1996,2934.34,58100
DEU,Germany,1997,2862.87,56685
DEU,Germany,1998,2995.6,59313
DEU,Germany,1999,2803.65,55512
DEU,Germany,2000,3232.47,64003
DEU,Germany,2001,3346.82,66267
DEU,Germany,2002,3582.67,70937
DEU,Germany,2003,3767.47,74596
DEU,Germany,2004,3553.74,70364
DEU,Germany,2005,3560.62,70500
DEU,Germany,2006,3469.05,68687
DEU,Germany,2007,3443.76,68186
DEU,Germany,2008,3100.63,61392
DEU,Germany,2009,2813.48,55707
DEU,Germany,2010,2523.82,49972
DEU,Germany,2011,2671.61,52898
DEU,Germany,2012,2645.69,52385
DEU,Germany,2013,2682.9,53121
DEU,Germany,2014,2473.15,48968
DEU,Germany,2015,2450.73,48524
DEU,Germany,2016,2392.86,47379
DEU,Germany,2017,2227.38,44102
DNK,Denmark,1990,6113.11,121040
DNK,Denmark,1991,7131.96,141213
DNK,Denmark,1992,7910.13,156621
DNK,Denmark,1993,8429.24,166899
DNK,Denmark,1994,9299.19,184124
DNK,Denmark,1995,9352.23,185174
DNK,Denmark,1996,10323.14,204398
DNK,Denmark,1997,11446.33,226637
DNK,Denmark,1998,11741.09,232474
DNK,Denmark,1999,14856.1,294151
DNK,Denmark,2000,18260.72,361562
DNK,Denmark,2001,17343.58,343403
DNK,Denmark,2002,18633.54,368944
DNK,Denmark,2003,18633.54,368944
DNK,Denmark,2004,19782.79,391699
DNK,Denmark,2005,19017.65,376549
DNK,Denmark,2006,17294.28,342427
DNK,Denmark,2007,15579.13,308467
DNK,Denmark,2008,14414.47,285407
DNK,Denmark,2009,13251.86,262387
DNK,Denmark,2010,12485.69,247217
DNK,Denmark,2011,11236.82,222489
DNK,Denmark,2012,10249.83,202947
DNK,Denmark,2013,8917.76,176572
DNK,Denmark,2014,8350.84,165347
DNK,Denmark,2015,7897.92,156379
DNK,Denmark,2016,7111.21,140802
DNK,Denmark,2017,6916.07,136938
DOM,Dominican Republic,1990,0.0,0
DOM,Dominican Republic,1991,0.0,0
DOM,Dominican Republic,1992,0.0,0
DOM,Dominican Republic,1993,0.0,0
DOM,Dominican Republic,1994,0.0,0
DOM,Dominican Republic,1995,0.0,0
DOM,Dominican Republic,1996,0.0,0
DOM,Dominican Republic,1997,0.0,0
DOM,Dominican Republic,1998,0.0,0
DOM,Dominican Republic,1999,0.0,0
DOM,Dominican Republic,2000,0.0,0
DOM,Dominican Republic,2001,0.0,0
DOM,Dominican Republic,2002,0.0,0
DOM,Dominican Republic,2003,0.0,0
DOM,Dominican Republic,2004,0.0,0
DOM,Dominican Republic,2005,0.0,0
DOM,Dominican Republic,2006,0.0,0
DOM,Dominican Republic,2007,0.0,0
DOM,Dominican Republic,2008,0.0,0
DOM,Dominican Republic,2009,0.0,0
DOM,Dominican Republic,2010,0.0,0
DOM,Dominican Republic,2011,0.0,0
DOM,Dominican Republic,2012,0.0,0
DOM,Dominican Republic,2013,0.0,0
DOM,Dominican Republic,2014,0.0,0
DOM,Dominican Republic,2015,0.0,0
DOM,Dominican Republic,2016,0.0,0
DOM,Dominican Republic,2017,0.0,0
DZA,Algeria,1990,36519.22,723081
DZA,Algeria,1991,36087.01,714523
DZA,Algeria,1992,36146.98,715710
DZA,Algeria,1993,36380.67,720337
DZA,Algeria,1994,36660.88,725885
DZA,Algeria,1995,37128.26,735140
DZA,Algeria,1996,39301.75,778175
DZA,Algeria,1997,39493.04,781962
DZA,Algeria,1998,40429.86,800511
DZA,Algeria,1999,42058.42,832757
DZA,Algeria,2000,43754.2,866333
DZA,Algeria,2001,42831.86,848071
DZA,Algeria,2002,47971.94,949844
DZA,Algeria,2003,57576.87,1140022
DZA,Algeria,2004,62199.94,1231559
DZA,Algeria,2005,65346.44,1293860
DZA,Algeria,2006,66037.15,1307536
DZA,Algeria,2007,66264.64,1312040
DZA,Algeria,2008,63679.61,1260856
DZA,Algeria,2009,59054.47,1169279
DZA,Algeria,2010,57588.24,1140247
DZA,Algeria,2011,56392.93,1116580
DZA,Algeria,2012,52799.74,1045435
DZA,Algeria,2013,51260.09,1014950
DZA,Algeria,2014,52532.96,1040153
DZA,Algeria,2015,50856.83,1006965
DZA,Algeria,2016,52677.72,1043019
DZA,Algeria,2017,49642.9,982929
ECU,Ecuador,1990,14916.0,295337
ECU,Ecuador,1991,15656.0,309989
ECU,Ecuador,1992,16756.0,331769
ECU,Ecuador,1993,17928.0,354974
ECU,Ecuador,1994,19750.0,391050
ECU,Ecuador,1995,20460.0,405108
ECU,Ecuador,1996,20082.0,397624
ECU,Ecuador,1997,20304.0,402019
ECU,Ecuador,1998,19627.0,388615
ECU,Ecuador,1999,19591.0,387902
ECU,Ecuador,2000,20827.0,412375
ECU,Ecuador,2001,21197.0,419701
ECU,Ecuador,2002,20466.0,405227
ECU,Ecuador,2003,21908.0,433778
ECU,Ecuador,2004,26032.0,515434
ECU,Ecuador,2005,25874.0,512305
ECU,Ecuador,2006,26389.0,522502
ECU,Ecuador,2007,25339.0,501712
ECU,Ecuador,2008,25203.0,499019
ECU,Ecuador,2009,24356.0,482249
ECU,Ecuador,2010,24354.0,482209
ECU,Ecuador,2011,25066.0,496307
ECU,Ecuador,2012,25432.0,503554
ECU,Ecuador,2013,26554.0,525769
ECU,Ecuador,2014,27902.0,552460
ECU,Ecuador,2015,27552.0,545530
ECU,Ecuador,2016,27897.0,552361
ECU,Ecuador,2017,26676.0,528185
EGY,Egypt,1990,45652.05,903911
EGY,Egypt,1991,45571.78,902321
EGY,Egypt,1992,45947.7,909764
EGY,Egypt,1993,47510.32,940704
EGY,Egypt,1994,46411.0,918938
EGY,Egypt,1995,46466.88,920044
EGY,Egypt,1996,44810.8,887254
EGY,Egypt,1997,43495.08,861203
EGY,Egypt,1998,42636.55,844204
EGY,Egypt,1999,41669.32,825053
EGY,Egypt,2000,35283.74,698618
EGY,Egypt,2001,34202.71,677214
EGY,Egypt,2002,34048.28,674156
EGY,Egypt,2003,35040.92,693810
EGY,Egypt,2004,32705.13,647562
EGY,Egypt,2005,31571.27,625111
EGY,Egypt,2006,31303.04,619800
EGY,Egypt,2007,32101.62,635612
EGY,Egypt,2008,33965.98,672526
EGY,Egypt,2009,33210.08,657560
EGY,Egypt,2010,33841.02,670052
EGY,Egypt,2011,33221.25,657781
EGY,Egypt,2012,33463.06,662569
EGY,Egypt,2013,33535.2,663997
EGY,Egypt,2014,34226.08,677676
EGY,Egypt,2015,33726.21,667779
EGY,Egypt,2016,33360.45,660537
EGY,Egypt,2017,32087.4,635331
ERI,Eritrea,1992,0.0,0
ERI,Eritrea,1993,0.0,0
ERI,Eritrea,1994,0.0,0
ERI,Eritrea,1995,0.0,0
ERI,Eritrea,1996,0.0,0
ERI,Eritrea,1997,0.0,0
ERI,Eritrea,1998,0.0,0
ERI,Eritrea,1999,0.0,0
ERI,Eritrea,2000,0.0,0
ERI,Eritrea,2001,0.0,0
ERI,Eritrea,2002,0.0,0
ERI,Eritrea,2003,0.0,0
ERI,Eritrea,2004,0.0,0
ERI,Eritrea,2005,0.0,0
ERI,Eritrea,2006,0.0,0
ERI,Eritrea,2007,0.0,0
ERI,Eritrea,2008,0.0,0
ERI,Eritrea,2009,0.0,0
ERI,Eritrea,2010,0.0,0
ERI,Eritrea,2011,0.0,0
ERI,Eritrea,2012,0.0,0
ERI,Eritrea,2013,0.0,0
ERI,Eritrea,2014,0.0,0
ERI,Eritrea,2015,0.0,0
ERI,Eritrea,2016,0.0,0
ERI,Eritrea,2017,0.0,0
ESP,Spain,1990,810.13,16041
ESP,Spain,1991,1087.31,21529
ESP,Spain,1992,1093.43,21650
ESP,Spain,1993,890.64,17635
ESP,Spain,1994,822.36,16283
ESP,Spain,1995,664.41,13155
ESP,Spain,1996,521.75,10331
ESP,Spain,1997,378.06,7486
ESP,Spain,1998,539.07,10674
ESP,Spain,1999,304.69,6033
ESP,Spain,2000,231.32,4580
ESP,Spain,2001,344.43,6820
ESP,Spain,2002,322.02,6376
ESP,Spain,2003,328.13,6497
ESP,Spain,2004,259.85,5145
ESP,Spain,2005,169.16,3349
ESP,Spain,2006,141.65,2805
ESP,Spain,2007,144.7,2865
ESP,Spain,2008,129.42,2563
ESP,Spain,2009,107.0,2119
ESP,Spain,2010,125.34,2482
ESP,Spain,2011,101.9,2018
ESP,Spain,2012,144.7,2865
ESP,Spain,2013,375.0,7425
ESP,Spain,2014,310.81,6154
ESP,Spain,2015,236.42,4681
ESP,Spain,2016,143.68,2845
ESP,Spain,2017,120.25,2381
EST,Estonia,1990,0.0,0
EST,Estonia,1991,0.0,0
EST,Estonia,1992,0.0,0
EST,Estonia,1993,0.0,0
EST,Estonia,1994,0.0,0
EST,Estonia,1995,0.0,0
EST,Estonia,1996,0.0,0
EST,Estonia,1997,0.0,0
EST,Estonia,1998,0.0,0
EST,Estonia,1999,0.0,0
EST,Estonia,2000,0.0,0
EST,Estonia,2001,0.0,0
EST,Estonia,2002,0.0,0
EST,Estonia,2003,0.0,0
EST,Estonia,2004,0.0,0
EST,Estonia,2005,0.0,0
EST,Estonia,2006,0.0,0
EST,Estonia,2007,0.0,0
EST,Estonia,2008,0.0,0
EST,Estonia,2009,0.0,0
EST,Estonia,2010,0.0,0
EST,Estonia,2011,0.0,0
EST,Estonia,2012,0.0,0
EST,Estonia,2013,0.0,0
EST,Estonia,2014,0.0,0
EST,Estonia,2015,0.0,0
EST,Estonia,2016,0.0,0
EST,Estonia,2017,0.0,0
ETH,Ethiopia,1990,0.0,0
ETH,Ethiopia,1991,0.0,0
ETH,Ethiopia,1992,0.0,0
ETH,Ethiopia,1993,0.0,0
ETH,Ethiopia,1994,0.0,0
ETH,Ethiopia,1995,0.0,0
ETH,Ethiopia,1996,0.0,0
ETH,Ethiopia,1997,0.0,0
ETH,Ethiopia,1998,0.0,0
ETH,Ethiopia,1999,0.0,0
ETH,Ethiopia,2000,0.0,0
ETH,Ethiopia,2001,0.0,0
ETH,Ethiopia,2002,0.0,0
ETH,Ethiopia,2003,0.0,0
ETH,Ethiopia,2004,0.0,0
ETH,Ethiopia,2005,0.0,0
ETH,Ethiopia,2006,0.0,0
ETH,Ethiopia,2007,0.0,0
ETH,Ethiopia,2008,0.0,0
ETH,Ethiopia,2009,0.0,0
ETH,Ethiopia,2010,0.0,0
ETH,Ethiopia,2011,0.0,0
ETH,Ethiopia,2012,0.0,0
ETH,Ethiopia,2013,0.0,0
ETH,Ethiopia,2014,0.0,0
ETH,Ethiopia,2015,0.0,0
ETH,Ethiopia,2016,0.0,0
ETH,Ethiopia,2017,0.0,0
FIN,Finland,1990,0.0,0
FIN,Finland,1991,0.0,0
FIN,Finland,1992,0.0,0
FIN,Finland,1993,0.0,0
FIN,Finland,1994,0.0,0
FIN,Finland,1995,0.0,0
FIN,Finland,1996,0.0,0
FIN,Finland,1997,0.0,0
FIN,Finland,1998,0.0,0
FIN,Finland,1999,0.0,0
FIN,Finland,2000,0.0,0
FIN,Finland,2001,0.0,0
FIN,Finland,2002,0.0,0
FIN,Finland,2003,0.0,0
FIN,Finland,2004,0.0,0
FIN,Finland,2005,0.0,0
FIN,Finland,2006,0.0,0
FIN,Finland,2007,0.0,0
FIN,Finland,2008,0.0,0
FIN,Finland,2009,0.0,0
FIN,Finland,2010,0.0,0
FIN,Finland,2011,0.0,0
FIN,Finland,2012,0.0,0
FIN,Finland,2013,0.0,0
FIN,Finland,2014,0.0,0
FIN,Finland,2015,0.0,0
FIN,Finland,2016,0.0,0
FIN,Finland,2017,0.0,0
FRA,France,1990,3023.42,59864
FRA,France,1991,2951.44,58439
FRA,France,1992,2865.45,56736
FRA,France,1993,2751.47,54479
FRA,France,1994,2768.47,54816
FRA,France,1995,2502.52,49550
FRA,France,1996,2106.6,41711
FRA,France,1997,1779.66,35237
FRA,France,1998,1708.67,33832
FRA,France,1999,1538.71,30466
FRA,France,2000,1416.73,28051
FRA,France,2001,1381.74,27358
FRA,France,2002,1316.59,26068
FRA,France,2003,1245.58,24662
FRA,France,2004,1162.82,23024
FRA,France,2005,1102.53,21830
FRA,France,2006,1078.01,21345
FRA,France,2007,995.24,19706
FRA,France,2008,996.26,19726
FRA,France,2009,918.6,18188
FRA,France,2010,915.54,18128
FRA,France,2011,914.52,18107
FRA,France,2012,824.6,16327
FRA,France,2013,810.29,16044
FRA,France,2014,782.7,15497
FRA,France,2015,853.21,16894
FRA,France,2016,832.77,16489
FRA,France,2017,773.51,15315
GAB,Gabon,1990,13531.38,267921
GAB,Gabon,1991,14772.33,292492
GAB,Gabon,1992,14707.18,291202
GAB,Gabon,1993,15645.78,309786
GAB,Gabon,1994,17287.83,342299
GAB,Gabon,1995,18315.0,362637
GAB,Gabon,1996,18345.54,363242
GAB,Gabon,1997,18558.3,367454
GAB,Gabon,1998,17715.39,350765
GAB,Gabon,1999,16283.05,322404
GAB,Gabon,2000,13538.5,268062
GAB,Gabon,2001,13303.34,263406
GAB,Gabon,2002,12758.71,252622
GAB,Gabon,2003,13731.92,271892
GAB,Gabon,2004,13723.78,271731
GAB,Gabon,2005,13533.41,267962
GAB,Gabon,2006,12130.6,240186
GAB,Gabon,2007,12335.22,244237
GAB,Gabon,2008,12041.01,238412
GAB,Gabon,2009,12017.6,237948
GAB,Gabon,2010,12641.64,250304
GAB,Gabon,2011,12265.99,242867
GAB,Gabon,2012,11764.11,232929
GAB,Gabon,2013,11201.15,221783
GAB,Gabon,2014,11162.47,221017
GAB,Gabon,2015,11710.16,231861
GAB,Gabon,2016,11570.69,229100
GAB,Gabon,2017,10194.34,201848
GBR,United Kingdom,1990,91209.66,1805951
GBR,United Kingdom,1991,90008.25,1782163
GBR,United Kingdom,1992,92657.3,1834615
GBR,United Kingdom,1993,97688.43,1934231
GBR,United Kingdom,1994,123794.08,2451123
GBR,United Kingdom,1995,126849.84,2511627
GBR,United Kingdom,1996,126991.49,2514432
GBR,United Kingdom,1997,124766.8,2470383
GBR,United Kingdom,1998,128811.94,2550476
GBR,United Kingdom,1999,133001.21,2633424
GBR,United Kingdom,2000,122237.68,2420306
GBR,United Kingdom,2001,112391.84,2225358
GBR,United Kingdom,2002,111399.48,2205710
GBR,United Kingdom,2003,101449.95,2008709
GBR,United Kingdom,2004,90749.67,1796843
GBR,United Kingdom,2005,80030.72,1584608
GBR,United Kingdom,2006,72239.08,1430334
GBR,United Kingdom,2007,72882.71,1443078
GBR,United Kingdom,2008,67848.25,1343395
GBR,United Kingdom,2009,65075.15,1288488
GBR,United Kingdom,2010,60130.8,1190590
GBR,United Kingdom,2011,50314.63,996230
GBR,United Kingdom,2012,43561.6,862520
GBR,United Kingdom,2013,39836.51,788763
GBR,United Kingdom,2014,38819.26,768621
GBR,United Kingdom,2015,44363.39,878395
GBR,United Kingdom,2016,45896.52,908751
GBR,United Kingdom,2017,44566.43,882415
GEO,Georgia,1990,186.93,3701
GEO,Georgia,1991,190.95,3781
GEO,Georgia,1992,133.66,2646
GEO,Georgia,1993,42.21,836
GEO,Georgia,1994,46.23,915
GEO,Georgia,1995,50.25,995
GEO,Georgia,1996,128.64,2547
GEO,Georgia,1997,134.67,2666
GEO,Georgia,1998,119.59,2368
GEO,Georgia,1999,91.45,1811
GEO,Georgia,2000,110.55,2189
GEO,Georgia,2001,99.49,1970
GEO,Georgia,2002,74.37,1473
GEO,Georgia,2003,140.7,2786
GEO,Georgia,2004,98.49,1950
GEO,Georgia,2005,67.33,1333
GEO,Georgia,2006,64.32,1274
GEO,Georgia,2007,57.28,1134
GEO,Georgia,2008,53.26,1055
GEO,Georgia,2009,51.26,1015
GEO,Georgia,2010,52.26,1035
GEO,Georgia,2011,51.26,1015
GEO,Georgia,2012,49.24,975
GEO,Georgia,2013,48.24,955
GEO,Georgia,2014,43.22,856
GEO,Georgia,2015,40.2,796
GEO,Georgia,2016,39.2,776
GEO,Georgia,2017,39.2,776
GHA,Ghana,1990,0.0,0
GHA,Ghana,1991,0.0,0
GHA,Ghana,1992,0.0,0
GHA,Ghana,1993,0.0,0
GHA,Ghana,1994,0.0,0
GHA,Ghana,1995,0.0,0
GHA,Ghana,1996,0.0,0
GHA,Ghana,1997,0.0,0
GHA,Ghana,1998,0.0,0
GHA,Ghana,1999,0.0,0
GHA,Ghana,2000,0.0,0
GHA,Ghana,2001,0.0,0
GHA,Ghana,2002,9.16,181
GHA,Ghana,2003,10.18,202
GHA,Ghana,2004,23.41,464
GHA,Ghana,2005,12.22,242
GHA,Ghana,2006,23.41,464
GHA,Ghana,2007,27.49,544
GHA,Ghana,2008,31.56,625
GHA,Ghana,2009,25.45,504
GHA,Ghana,2010,198.51,3930
GHA,Ghana,2011,3466.32,68633
GHA,Ghana,2012,4208.45,83327
GHA,Ghana,2013,5361.85,106165
GHA,Ghana,2014,5423.95,107394
GHA,Ghana,2015,5447.37,107858
GHA,Ghana,2016,4697.09,93002
GHA,Ghana,2017,8525.83,168811
GRC,Greece,1990,774.96,15344
GRC,Greece,1991,719.08,14238
GRC,Greece,1992,595.14,11784
GRC,Greece,1993,489.42,9691
GRC,Greece,1994,455.69,9023
GRC,Greece,1995,396.45,7850
GRC,Greece,1996,440.2,8716
GRC,Greece,1997,397.36,7868
GRC,Greece,1998,267.04,5287
GRC,Greece,1999,13.67,271
GRC,Greece,2000,233.32,4620
GRC,Greece,2001,155.85,3086
GRC,Greece,2002,150.38,2978
GRC,Greece,2003,109.37,2166
GRC,Greece,2004,107.54,2129
GRC,Greece,2005,81.11,1606
GRC,Greece,2006,75.64,1498
GRC,Greece,2007,67.44,1335
GRC,Greece,2008,53.77,1065
GRC,Greece,2009,72.91,1444
GRC,Greece,2010,104.81,2075
GRC,Greece,2011,89.32,1769
GRC,Greece,2012,85.67,1696
GRC,Greece,2013,63.8,1263
GRC,Greece,2014,58.33,1155
GRC,Greece,2015,56.51,1119
GRC,Greece,2016,160.4,3176
GRC,Greece,2017,129.42,2563
GTM,Guatemala,1990,199.76,3955
GTM,Guatemala,1991,187.59,3714
GTM,Guatemala,1992,284.93,5642
GTM,Guatemala,1993,341.72,6766
GTM,Guatemala,1994,371.12,7348
GTM,Guatemala,1995,474.55,9396
GTM,Guatemala,1996,806.13,15961
GTM,Guatemala,1997,1079.91,21382
GTM,Guatemala,1998,1408.44,27887
GTM,Guatemala,1999,1287.78,25498
GTM,Guatemala,2000,1145.82,22687
GTM,Guatemala,2001,1165.08,23069
GTM,Guatemala,2002,1362.81,26984
GTM,Guatemala,2003,1365.85,27044
GTM,Guatemala,2004,1117.42,22125
GTM,Guatemala,2005,1018.05,20157
GTM,Guatemala,2006,884.2,17507
GTM,Guatemala,2007,837.56,16584
GTM,Guatemala,2008,773.68,15319
GTM,Guatemala,2009,746.3,14777
GTM,Guatemala,2010,660.11,13070
GTM,Guatemala,2011,604.34,11966
GTM,Guatemala,2012,587.1,11625
GTM,Guatemala,2013,551.61,10922
GTM,Guatemala,2014,573.92,11364
GTM,Guatemala,2015,554.66,10982
GTM,Guatemala,2016,496.86,9838
GTM,Guatemala,2017,532.35,10541
HKG,Hong Kong,1990,0.0,0
HKG,Hong Kong,1991,0.0,0
HKG,Hong Kong,1992,0.0,0
HKG,Hong Kong,1993,0.0,0
HKG,Hong Kong,1994,0.0,0
HKG,Hong Kong,1995,0.0,0
HKG,Hong Kong,1996,0.0,0
HKG,Hong Kong,1997,0.0,0
HKG,Hong Kong,1998,0.0,0
HKG,Hong Kong,1999,0.0,0
HKG,Hong Kong,2000,0.0,0
HKG,Hong Kong,2001,0.0,0
HKG,Hong Kong,2002,0.0,0
HKG,Hong Kong,2003,0.0,0
HKG,Hong Kong,2004,0.0,0
HKG,Hong Kong,2005,0.0,0
HKG,Hong Kong,2006,0.0,0
HKG,Hong Kong,2007,0.0,0
